578 173 467	1218
578 173 467	1218
661 94 464	1219
140 200 881	1221
672 231 322	1225
467 606 153	1226
158 726 343	1227
168 239 821	1228
868 21 340	1229
124 146 961	1231
124 146 961	1231
830 366 36	1232
830 366 36	1232
86 607 541	1234
436 166 634	1236
688 216 333	1237
275 331 632	1238
870 331 39	1240
643 379 222	1244
643 379 222	1244
296 393 556	1245
296 393 556	1245
527 369 351	1247
232 979 37	1248
283 20 946	1249
679 507 67	1253
228 659 367	1254
228 659 367	1254
545 285 427	1257
114 536 610	1260
321 101 839	1261
321 101 839	1261
714 310 238	1262
564 166 534	1264
765 491 9	1265
246 991 29	1266
382 576 309	1267
763 365 140	1268
97 632 540	1269
97 632 540	1269
94 431 745	1270
124 347 800	1271
124 347 800	1271
125 798 350	1273
125 798 350	1273
270 422 582	1274
293 515 467	1275
362 832 84	1278
798 290 193	1281
608 409 265	1282
608 409 265	1282
875 146 263	1284
978 244 63	1285
496 783 8	1287
628 513 149	1290
485 560 248	1293
485 560 248	1293
569 17 711	1297
363 872 63	1298
636 32 632	1300
287 198 817	1302
553 362 388	1303
583 360 364	1307
42 299 967	1308
811 227 274	1312
811 227 274	1312
471 221 624	1316
875 160 286	1321
875 160 286	1321
862 289 172	1323
427 37 865	1329
427 37 865	1329
690 154 487	1331
690 154 487	1331
634 167 532	1333
597 507 230	1334
424 386 528	1338
706 612 21	1339
706 612 21	1339
698 81 563	1342
698 81 563	1342
597 489 257	1343
267 152 925	1344
267 152 925	1344
450 804 91	1345
655 625 66	1346
632 9 708	1349
632 9 708	1349
767 22 562	1351
132 632 589	1353
442 489 425	1356
293 503 561	1357
223 995 140	1358
243 658 458	1359
627 394 341	1362
432 615 317	1364
432 615 317	1364
419 593 353	1365
419 593 353	1365
700 76 590	1366
582 104 683	1369
43 997 330	1370
510 654 208	1372
767 143 465	1375
444 52 881	1377
444 52 881	1377
444 52 881	1377
439 637 302	1378
141 322 916	1379
141 322 916	1379
574 104 702	1380
574 104 702	1380
777 111 497	1385
777 111 497	1385
151 802 434	1387
151 802 434	1387
657 699 33	1389
807 496 89	1392
377 907 109	1393
532 60 803	1395
125 845 426	1396
125 845 426	1396
196 257 944	1397
165 932 301	1398
165 932 301	1398
494 190 716	1400
420 891 90	1401
599 279 525	1403
599 279 525	1403
2 464 947	1413
49 985 381	1415
572 197 647	1416
399 977 41	1417
457 115 846	1418
422 540 457	1419
696 342 383	1421
739 76 608	1423
43 660 723	1426
43 660 723	1426
43 660 723	1426
391 704 334	1429
391 704 334	1429
391 704 334	1429
146 485 799	1430
541 68 827	1436
181 872 385	1438
592 764 87	1443
592 764 87	1443
528 281 635	1444
562 397 486	1445
562 397 486	1445
209 828 410	1447
422 911 115	1448
583 371 496	1450
775 450 228	1453
9 964 481	1454
408 214 833	1455
190 525 743	1458
523 934 2	1459
236 563 661	1460
90 904 468	1462
90 904 468	1462
512 178 773	1463
857 312 295	1464
857 312 295	1464
720 465 280	1465
720 465 280	1465
720 465 280	1465
520 783 163	1466
197 349 921	1467
108 491 870	1469
108 491 870	1469
789 63 620	1472
789 63 620	1472
789 63 620	1472
789 63 620	1472
789 63 620	1472
717 448 309	1474
717 448 309	1474
392 341 743	1476
392 341 743	1476
510 53 914	1477
164 658 656	1478
164 658 656	1478
818 415 246	1479
118 782 582	1482
489 825 169	1483
164 658 662	1484
719 257 509	1485
373 231 883	1487
373 231 883	1487
373 231 883	1487
674 272 542	1488
674 272 542	1488
930 493 66	1489
817 319 356	1492
817 319 356	1492
935 394 165	1494
305 490 700	1495
726 409 361	1496
205 998 294	1497
349 275 874	1498
349 275 874	1498
349 275 874	1498
168 889 442	1499
580 155 765	1500
422 839 240	1501
204 599 700	1503
788 590 126	1504
611 390 504	1505
583 863 60	1506
773 485 249	1507
353 633 522	1508
353 633 522	1508
714 339 456	1509
714 339 456	1509
538 377 595	1510
570 767 174	1511
362 535 615	1512
327 741 445	1513
471 784 259	1514
471 784 259	1514
471 784 259	1514
313 405 797	1515
568 271 677	1516
429 681 407	1517
939 300 282	1521
939 300 282	1521
549 671 303	1523
549 671 303	1523
981 382 161	1524
919 422 187	1528
84 579 866	1529
740 399 391	1530
767 317 448	1532
767 317 448	1532
767 317 448	1532
166 729 638	1533
826 538 171	1535
826 538 171	1535
826 538 171	1535
237 660 643	1540
237 660 643	1540
312 620 611	1543
312 620 611	1543
757 77 712	1546
824 355 368	1547
793 393 364	1550
977 2 572	1551
825 534 193	1552
825 534 193	1552
825 534 193	1552
135 827 592	1554
513 625 417	1555
662 505 390	1557
239 650 669	1558
239 650 669	1558
575 700 284	1559
575 700 284	1559
575 700 284	1559
840 262 458	1560
956 2 603	1561
641 631 294	1566
641 631 294	1566
255 993 319	1567
255 993 319	1567
304 909 355	1568
336 620 615	1571
884 413 276	1573
536 964 76	1576
550 513 515	1578
189 905 485	1579
928 191 461	1580
470 533 578	1581
400 774 409	1583
400 774 409	1583
321 352 912	1585
345 895 348	1588
345 895 348	1588
735 266 589	1590
686 575 331	1592
512 676 406	1594
642 835 119	1596
642 835 119	1596
839 443 315	1597
389 715 497	1601
497 967 138	1602
954 409 241	1604
621 377 607	1605
457 757 393	1607
464 608 536	1608
631 861 117	1609
663 29 920	1612
769 437 411	1617
769 437 411	1617
220 979 422	1621
182 786 655	1623
594 922 109	1625
594 922 109	1625
549 168 909	1626
577 153 900	1630
745 649 237	1631
475 770 387	1632
475 770 387	1632
475 770 387	1632
320 907 407	1634
320 907 407	1634
955 592 89	1636
365 571 701	1637
607 680 351	1638
513 902 224	1639
495 443 706	1644
631 339 676	1646
436 376 835	1647
436 376 835	1647
699 916 33	1648
770 201 680	1651
770 201 680	1651
934 479 239	1652
267 651 736	1654
267 651 736	1654
916 724 15	1655
604 855 197	1656
604 855 197	1656
951 105 602	1658
874 483 303	1660
874 483 303	1660
874 483 303	1660
733 71 857	1661
797 503 362	1662
257 417 989	1663
813 365 488	1666
470 359 838	1667
377 707 587	1671
723 363 586	1672
291 941 441	1673
526 696 452	1674
788 233 656	1677
788 233 656	1677
211 942 527	1680
406 813 462	1681
414 503 765	1682
806 744 133	1683
193 900 591	1684
567 526 593	1686
347 846 499	1692
371 556 768	1695
405 451 840	1696
790 512 395	1697
790 512 395	1697
414 306 980	1700
59 891 751	1701
59 891 751	1701
59 891 751	1701
59 891 751	1701
724 204 776	1704
724 204 776	1704
454 360 892	1706
199 687 823	1709
493 287 930	1710
415 732 567	1714
447 416 852	1715
447 416 852	1715
778 559 379	1716
550 293 874	1717
573 582 563	1718
809 736 174	1719
353 666 704	1723
353 666 704	1723
353 666 704	1723
830 462 432	1724
552 888 285	1725
741 742 243	1726
741 742 243	1726
741 742 243	1726
774 451 502	1727
795 874 60	1729
552 607 571	1730
689 399 645	1733
745 943 48	1736
745 943 48	1736
480 398 859	1737
534 266 941	1741
510 700 532	1742
510 700 532	1742
740 189 815	1744
892 164 692	1748
892 164 692	1748
372 796 582	1750
452 476 823	1751
452 476 823	1751
804 865 83	1752
804 865 83	1752
575 681 498	1754
679 546 530	1755
586 832 340	1758
586 832 340	1758
799 562 404	1765
799 562 404	1765
622 378 766	1766
366 455 946	1767
473 680 619	1772
491 996 286	1773
709 520 545	1774
727 644 408	1779
761 995 24	1780
761 995 24	1780
959 414 408	1781
476 469 838	1783
839 473 472	1784
929 568 288	1785
299 679 811	1789
68 873 849	1790
68 873 849	1790
68 873 849	1790
758 156 877	1791
446 427 921	1794
396 685 716	1797
467 629 702	1798
595 970 234	1799
595 970 234	1799
557 461 783	1801
927 269 607	1803
783 643 382	1808
783 643 382	1808
783 643 382	1808
743 334 733	1810
953 126 734	1813
439 647 728	1814
680 289 846	1815
24 914 878	1816
24 914 878	1816
791 671 355	1817
449 948 421	1818
449 948 421	1818
252 707 861	1820
779 350 692	1821
604 834 384	1822
737 483 603	1823
730 463 631	1824
359 523 943	1825
718 644 464	1826
718 644 464	1826
504 928 396	1828
504 928 396	1828
37 804 988	1829
932 529 371	1832
939 212 682	1833
939 212 682	1833
939 212 682	1833
696 976 163	1835
877 791 169	1837
877 791 169	1837
654 531 656	1841
340 854 648	1842
746 578 520	1844
487 559 799	1845
517 564 766	1847
586 609 653	1848
156 750 943	1849
534 362 955	1851
661 374 817	1852
892 69 898	1859
892 69 898	1859
892 69 898	1859
834 993 33	1860
940 297 627	1864
941 754 170	1865
941 754 170	1865
854 881 132	1867
29 867 972	1868
234 966 669	1869
442 736 692	1870
953 17 907	1877
658 437 783	1878
658 437 783	1878
764 370 745	1879
764 370 745	1879
961 458 461	1880
812 397 677	1886
229 855 803	1887
634 312 942	1888
634 312 942	1888
867 790 233	1890
732 818 341	1891
721 551 620	1892
506 509 881	1896
420 671 809	1900
973 629 299	1901
391 645 869	1905
391 645 869	1905
391 645 869	1905
604 487 815	1906
623 981 303	1907
186 780 943	1909
186 780 943	1909
634 633 644	1911
885 743 286	1914
885 743 286	1914
656 597 663	1916
981 269 667	1917
981 269 667	1917
561 448 910	1919
743 434 750	1927
649 349 932	1930
624 568 739	1931
624 568 739	1931
903 776 255	1934
416 818 702	1936
416 818 702	1936
416 818 702	1936
489 949 501	1939
794 614 532	1940
794 614 532	1940
949 907 87	1943
655 315 976	1946
578 961 410	1949
646 687 624	1957
646 687 624	1957
160 937 861	1958
160 937 861	1958
160 937 861	1958
339 724 901	1964
595 778 592	1965
221 797 948	1966
221 797 948	1966
46 973 950	1969
681 414 875	1970
898 543 531	1972
507 789 677	1973
967 748 260	1975
698 928 350	1976
715 913 349	1977
900 964 114	1978
900 964 114	1978
576 412 991	1979
739 307 934	1980
739 307 934	1980
914 254 813	1981
914 254 813	1981
693 663 626	1982
921 468 596	1985
290 875 822	1987
581 466 942	1989
981 471 541	1993
122 956 918	1996
122 956 918	1996
206 857 938	2001
455 596 959	2010
930 992 90	2012
344 856 816	2016
265 944 808	2017
265 944 808	2017
766 796 460	2022
889 699 437	2025
889 699 437	2025
908 893 226	2027
908 893 226	2027
554 852 623	2029
435 926 669	2030
738 426 869	2033
738 426 869	2033
371 760 903	2034
912 385 739	2036
537 694 806	2037
431 788 820	2039
308 822 910	2040
114 933 995	2042
494 921 631	2046
494 921 631	2046
348 847 853	2048
848 300 904	2052
982 413 663	2058
487 657 915	2059
522 586 953	2061
522 586 953	2061
721 726 620	2067
487 756 826	2069
814 958 298	2070
743 692 639	2074
712 708 658	2078
712 708 658	2078
677 431 973	2081
208 992 889	2089
973 962 156	2091
711 394 990	2095
571 981 546	2098
792 454 858	2104
792 454 858	2104
683 848 577	2108
800 529 783	2112
469 824 820	2113
782 630 708	2120
694 613 815	2122
405 892 828	2125
720 475 932	2127
720 475 932	2127
606 890 635	2131
609 746 778	2133
908 307 920	2135
918 510 713	2141
573 897 672	2142
941 872 334	2147
712 523 918	2153
549 846 760	2155
935 579 645	2159
602 793 766	2161
828 870 466	2164
819 422 925	2166
819 422 925	2166
819 422 925	2166
923 617 630	2170
923 617 630	2170
985 257 929	2171
600 900 672	2172
630 993 556	2179
674 710 796	2180
909 319 954	2182
643 623 923	2189
643 623 923	2189
733 723 737	2193
659 810 725	2194
479 937 781	2197
737 790 676	2203
294 980 933	2207
977 577 656	2210
977 577 656	2210
577 985 652	2214
732 986 504	2222
642 811 771	2224
642 811 771	2224
338 915 972	2225
949 423 860	2232
949 423 860	2232
812 450 973	2235
539 898 800	2237
613 690 936	2239
613 690 936	2239
673 856 715	2244
896 374 977	2247
762 862 628	2252
832 442 981	2255
995 540 729	2264
746 536 987	2269
846 510 917	2273
873 658 743	2274
830 814 632	2276
871 475 933	2279
871 475 933	2279
739 991 552	2282
748 676 859	2283
793 734 762	2289
429 896 971	2296
429 896 971	2296
429 896 971	2296
630 959 713	2302
674 922 710	2306
867 521 923	2311
650 898 766	2314
904 956 465	2325
904 956 465	2325
829 550 952	2331
594 808 931	2333
425 957 958	2340
807 922 617	2346
939 876 532	2347
910 975 473	2358
877 971 517	2365
877 971 517	2365
975 758 638	2371
496 903 974	2373
705 818 855	2378
609 859 920	2388
829 801 762	2392
955 485 953	2393
828 732 853	2413
731 783 926	2440
859 657 928	2444
951 984 512	2447
899 861 690	2450
899 861 690	2450
899 861 690	2450
468 986 998	2452
656 988 824	2468
863 987 665	2515
740 889 911	2540
852 710 979	2541
966 720 863	2549
869 969 725	2563
952 918 700	2570
961 851 761	2573
975 793 814	2582
786 973 824	2583
995 609 983	2587
847 817 940	2604
895 835 875	2605
874 851 909	2634
878 815 964	2657
964 866 840	2670
873 910 889	2672
964 764 958	2686
975 814 941	2730
866 888 980	2734
965 910 879	2754
