72 409 494	975
427 361 188	976
427 361 188	976
567 37 373	977
196 115 667	978
196 115 667	978
196 115 667	978
196 115 667	978
15 810 154	979
15 810 154	979
15 810 154	979
614 147 219	980
614 147 219	980
146 74 762	982
270 460 253	983
46 739 199	984
46 739 199	984
46 739 199	984
320 239 426	985
320 239 426	985
320 239 426	985
308 5 673	986
257 377 354	988
257 377 354	988
237 289 463	989
237 289 463	989
237 289 463	989
865 18 107	990
865 18 107	990
865 18 107	990
254 74 663	991
254 74 663	991
111 568 313	992
276 83 634	993
276 83 634	993
276 83 634	993
770 30 194	994
770 30 194	994
770 30 194	994
177 718 100	995
177 718 100	995
177 718 100	995
799 161 36	996
799 161 36	996
799 161 36	996
799 161 36	996
300 558 139	997
300 558 139	997
871 88 39	998
871 88 39	998
871 88 39	998
24 77 898	999
453 365 182	1000
453 365 182	1000
437 386 178	1001
437 386 178	1001
437 386 178	1001
437 386 178	1001
437 386 178	1001
437 386 178	1001
696 157 149	1002
696 157 149	1002
72 108 823	1003
51 754 199	1004
51 754 199	1004
204 141 660	1005
204 141 660	1005
111 283 612	1006
111 283 612	1006
111 283 612	1006
111 283 612	1006
111 283 612	1006
111 283 612	1006
742 12 253	1007
742 12 253	1007
742 12 253	1007
742 12 253	1007
234 513 261	1008
83 547 379	1009
83 547 379	1009
903 49 58	1010
33 175 803	1011
33 175 803	1011
33 175 803	1011
33 175 803	1011
130 637 246	1013
130 637 246	1013
130 637 246	1013
130 637 246	1013
58 955 1	1014
48 882 85	1015
100 304 614	1018
100 304 614	1018
100 304 614	1018
583 72 364	1019
440 270 310	1020
137 867 17	1021
137 867 17	1021
137 867 17	1021
137 867 17	1021
137 867 17	1021
131 724 167	1022
193 782 48	1023
193 782 48	1023
107 841 76	1024
107 841 76	1024
389 274 362	1025
453 40 533	1026
453 40 533	1026
453 40 533	1026
453 40 533	1026
56 810 161	1027
56 810 161	1027
56 810 161	1027
292 607 129	1028
292 607 129	1028
300 583 146	1029
25 822 183	1030
25 822 183	1030
25 822 183	1030
151 534 346	1031
151 534 346	1031
693 51 289	1033
693 51 289	1033
693 51 289	1033
693 51 289	1033
191 527 316	1034
191 527 316	1034
96 265 674	1035
96 265 674	1035
801 13 222	1036
801 13 222	1036
801 13 222	1036
826 206 5	1037
826 206 5	1037
826 206 5	1037
303 506 229	1038
303 506 229	1038
303 506 229	1038
303 506 229	1038
303 506 229	1038
991 36 12	1039
318 51 671	1040
318 51 671	1040
318 51 671	1040
318 51 671	1040
318 51 671	1040
467 335 240	1042
467 335 240	1042
467 335 240	1042
467 335 240	1042
214 298 531	1043
214 298 531	1043
561 172 312	1045
561 172 312	1045
553 49 444	1046
553 49 444	1046
553 49 444	1046
553 49 444	1046
553 49 444	1046
348 519 180	1047
348 519 180	1047
6 408 634	1048
6 408 634	1048
320 52 677	1049
562 47 441	1050
326 393 332	1051
326 393 332	1051
326 393 332	1051
326 393 332	1051
224 456 372	1052
224 456 372	1052
224 456 372	1052
60 416 577	1053
60 416 577	1053
60 416 577	1053
329 322 403	1054
329 322 403	1054
329 322 403	1054
329 322 403	1054
329 322 403	1054
329 322 403	1054
329 322 403	1054
654 360 41	1055
168 488 400	1056
168 488 400	1056
168 488 400	1056
460 542 55	1057
460 542 55	1057
460 542 55	1057
965 8 85	1058
965 8 85	1058
690 14 355	1059
690 14 355	1059
465 542 53	1060
465 542 53	1060
465 542 53	1060
315 395 351	1061
315 395 351	1061
213 692 159	1064
213 692 159	1064
128 131 806	1065
128 131 806	1065
128 131 806	1065
128 131 806	1065
577 138 351	1066
564 344 159	1067
564 344 159	1067
17 179 872	1068
17 179 872	1068
17 179 872	1068
17 179 872	1068
241 415 413	1069
241 415 413	1069
241 415 413	1069
532 385 153	1070
532 385 153	1070
532 385 153	1070
368 687 17	1072
368 687 17	1072
368 687 17	1072
368 687 17	1072
427 559 87	1073
196 485 393	1074
196 485 393	1074
196 485 393	1074
397 504 174	1075
397 504 174	1075
397 504 174	1075
476 281 319	1076
32 313 732	1077
263 27 788	1078
307 552 220	1079
307 552 220	1079
630 217 233	1080
630 217 233	1080
389 685 7	1081
389 685 7	1081
389 685 7	1081
389 685 7	1081
389 685 7	1081
414 420 248	1082
70 833 180	1083
70 833 180	1083
340 174 570	1084
340 174 570	1084
340 174 570	1084
340 174 570	1084
717 318 50	1085
717 318 50	1085
717 318 50	1085
717 318 50	1085
7 733 346	1086
7 733 346	1086
7 733 346	1086
7 733 346	1086
324 332 431	1087
289 81 718	1088
289 81 718	1088
289 81 718	1088
688 140 261	1089
688 140 261	1089
688 140 261	1089
506 333 251	1090
506 333 251	1090
397 348 346	1091
397 348 346	1091
397 348 346	1091
397 348 346	1091
484 435 173	1092
484 435 173	1092
484 435 173	1092
484 435 173	1092
312 220 561	1093
312 220 561	1093
312 220 561	1093
62 889 143	1094
62 889 143	1094
62 889 143	1094
834 209 52	1095
834 209 52	1095
834 209 52	1095
834 209 52	1095
751 109 236	1096
751 109 236	1096
751 109 236	1096
637 383 77	1097
637 383 77	1097
637 383 77	1097
69 142 887	1098
169 396 534	1099
169 396 534	1099
427 664 10	1101
427 664 10	1101
427 664 10	1101
93 71 938	1102
93 71 938	1102
93 71 938	1102
93 71 938	1102
669 290 144	1103
634 68 402	1104
634 68 402	1104
75 469 561	1105
75 469 561	1105
75 469 561	1105
75 469 561	1105
14 804 288	1106
14 804 288	1106
14 804 288	1106
506 30 571	1107
589 2 517	1108
589 2 517	1108
589 2 517	1108
219 215 675	1109
324 522 264	1110
363 343 405	1111
363 343 405	1111
363 343 405	1111
363 343 405	1111
368 226 518	1112
368 226 518	1112
368 226 518	1112
89 530 495	1114
89 530 495	1114
89 530 495	1114
461 604 50	1115
461 604 50	1115
461 604 50	1115
234 290 592	1116
886 4 227	1117
886 4 227	1117
886 4 227	1117
750 238 130	1118
750 238 130	1118
631 130 358	1119
111 965 45	1121
111 965 45	1121
111 965 45	1121
243 855 24	1122
243 855 24	1122
243 855 24	1122
243 855 24	1122
243 855 24	1122
733 234 156	1123
421 513 190	1124
421 513 190	1124
421 513 190	1124
421 513 190	1124
281 622 222	1125
281 622 222	1125
281 622 222	1125
281 622 222	1125
85 469 572	1126
85 469 572	1126
85 469 572	1126
85 469 572	1126
85 469 572	1126
376 555 196	1127
376 555 196	1127
376 555 196	1127
864 242 22	1128
864 242 22	1128
736 308 85	1129
444 226 460	1130
444 226 460	1130
444 226 460	1130
444 226 460	1130
979 43 109	1131
979 43 109	1131
979 43 109	1131
977 132 23	1132
243 231 660	1134
80 165 890	1135
57 692 387	1136
57 692 387	1136
437 569 131	1137
437 569 131	1137
437 569 131	1137
437 569 131	1137
437 569 131	1137
437 569 131	1137
437 569 131	1137
219 44 875	1138
378 625 136	1139
378 625 136	1139
933 195 12	1140
933 195 12	1140
933 195 12	1140
933 195 12	1140
361 335 445	1141
361 335 445	1141
742 35 365	1142
742 35 365	1142
742 35 365	1142
742 35 365	1142
2 803 338	1143
2 803 338	1143
2 803 338	1143
2 803 338	1143
549 326 269	1144
591 54 500	1145
591 54 500	1145
591 54 500	1145
591 54 500	1145
591 54 500	1145
591 54 500	1145
11 720 415	1146
11 720 415	1146
219 343 585	1147
219 343 585	1147
219 343 585	1147
188 247 713	1148
188 247 713	1148
188 247 713	1148
212 245 692	1149
212 245 692	1149
212 245 692	1149
212 245 692	1149
212 245 692	1149
664 213 273	1150
664 213 273	1150
664 213 273	1150
664 213 273	1150
110 703 338	1151
864 19 269	1152
864 19 269	1152
864 19 269	1152
143 194 816	1153
143 194 816	1153
363 637 154	1154
363 637 154	1154
363 637 154	1154
363 637 154	1154
363 637 154	1154
147 57 951	1155
509 200 447	1156
509 200 447	1156
509 200 447	1156
367 608 182	1157
367 608 182	1157
367 608 182	1157
367 608 182	1157
351 652 155	1158
319 301 539	1159
319 301 539	1159
203 840 117	1160
322 556 284	1162
322 556 284	1162
469 291 403	1163
469 291 403	1163
469 291 403	1163
469 291 403	1163
371 358 435	1164
486 176 503	1165
486 176 503	1165
486 176 503	1165
528 410 228	1166
528 410 228	1166
528 410 228	1166
317 281 569	1167
317 281 569	1167
317 281 569	1167
317 281 569	1167
317 281 569	1167
317 281 569	1167
646 476 46	1168
646 476 46	1168
335 16 818	1169
335 16 818	1169
405 90 675	1170
405 90 675	1170
230 672 269	1171
230 672 269	1171
330 81 761	1172
22 441 710	1173
22 441 710	1173
130 877 167	1174
130 877 167	1174
66 491 618	1175
32 577 567	1176
32 577 567	1176
32 577 567	1176
276 618 283	1177
276 618 283	1177
242 846 90	1178
242 846 90	1178
242 846 90	1178
242 846 90	1178
284 308 587	1179
284 308 587	1179
284 308 587	1179
284 308 587	1179
284 308 587	1179
284 308 587	1179
226 604 351	1181
226 604 351	1181
226 604 351	1181
92 416 674	1182
92 416 674	1182
92 416 674	1182
357 386 440	1183
357 386 440	1183
73 331 781	1185
958 42 186	1186
958 42 186	1186
958 42 186	1186
958 42 186	1186
712 86 389	1187
712 86 389	1187
121 757 310	1188
121 757 310	1188
121 757 310	1188
121 757 310	1188
853 223 113	1189
853 223 113	1189
853 223 113	1189
492 548 150	1190
492 548 150	1190
492 548 150	1190
492 548 150	1190
337 342 512	1191
337 342 512	1191
121 183 888	1192
121 183 888	1192
121 183 888	1192
711 180 302	1193
711 180 302	1193
231 531 432	1194
231 531 432	1194
683 155 357	1195
683 155 357	1195
57 899 240	1196
57 899 240	1196
255 263 679	1197
255 263 679	1197
795 188 215	1198
795 188 215	1198
16 670 513	1199
795 199 206	1200
795 199 206	1200
795 199 206	1200
884 109 208	1201
884 109 208	1201
884 109 208	1201
884 109 208	1201
146 275 781	1202
146 275 781	1202
146 275 781	1202
146 275 781	1202
698 447 58	1203
698 447 58	1203
117 510 577	1204
117 510 577	1204
117 510 577	1204
81 859 265	1205
81 859 265	1205
81 859 265	1205
339 672 195	1206
339 672 195	1206
29 971 207	1207
29 971 207	1207
521 288 399	1208
521 288 399	1208
521 288 399	1208
418 606 185	1209
418 606 185	1209
418 606 185	1209
200 874 136	1210
200 874 136	1210
261 305 645	1211
323 654 235	1212
323 654 235	1212
323 654 235	1212
495 226 492	1213
495 226 492	1213
128 754 332	1214
128 754 332	1214
128 754 332	1214
128 754 332	1214
656 107 452	1215
380 327 509	1216
380 327 509	1216
380 327 509	1216
380 327 509	1216
315 680 222	1217
626 559 33	1218
626 559 33	1218
59 856 305	1220
243 94 884	1221
243 94 884	1221
243 94 884	1221
243 94 884	1221
243 94 884	1221
243 94 884	1221
321 695 206	1222
321 695 206	1222
441 81 701	1223
441 81 701	1223
441 81 701	1223
441 81 701	1223
390 109 725	1224
390 109 725	1224
390 109 725	1224
390 109 725	1224
741 176 309	1226
896 20 311	1227
896 20 311	1227
896 20 311	1227
896 20 311	1227
896 20 311	1227
130 332 766	1228
130 332 766	1228
130 332 766	1228
130 332 766	1228
130 332 766	1228
130 332 766	1228
303 522 404	1229
303 522 404	1229
303 522 404	1229
303 522 404	1229
303 522 404	1229
251 24 955	1230
251 24 955	1230
251 24 955	1230
251 24 955	1230
251 24 955	1230
284 751 196	1231
560 651 21	1232
560 651 21	1232
560 651 21	1232
354 614 265	1233
354 614 265	1233
354 614 265	1233
354 614 265	1233
354 614 265	1233
354 614 265	1233
354 614 265	1233
354 614 265	1233
384 672 178	1234
384 672 178	1234
334 138 763	1235
334 138 763	1235
334 138 763	1235
708 251 278	1237
708 251 278	1237
700 157 381	1238
700 157 381	1238
700 157 381	1238
700 157 381	1238
684 105 450	1239
157 576 507	1240
157 576 507	1240
157 576 507	1240
157 576 507	1240
157 576 507	1240
474 245 522	1241
474 245 522	1241
871 133 238	1242
871 133 238	1242
871 133 238	1242
871 133 238	1242
871 133 238	1242
871 133 238	1242
478 674 91	1243
397 35 812	1244
110 813 322	1245
103 242 901	1246
103 242 901	1246
103 242 901	1246
103 242 901	1246
143 293 811	1247
143 293 811	1247
143 293 811	1247
143 293 811	1247
109 257 882	1248
109 257 882	1248
109 257 882	1248
109 257 882	1248
109 257 882	1248
109 257 882	1248
150 307 792	1249
150 307 792	1249
150 307 792	1249
150 307 792	1249
15 906 329	1250
541 372 338	1251
541 372 338	1251
232 591 429	1252
232 591 429	1252
572 459 222	1253
572 459 222	1253
145 958 151	1254
145 958 151	1254
145 958 151	1254
145 958 151	1254
234 516 505	1255
234 516 505	1255
234 516 505	1255
234 516 505	1255
234 516 505	1255
486 440 330	1256
486 440 330	1256
486 440 330	1256
486 440 330	1256
486 440 330	1256
486 440 330	1256
486 440 330	1256
486 440 330	1256
486 440 330	1256
486 440 330	1256
371 757 129	1257
371 757 129	1257
371 757 129	1257
287 652 319	1258
287 652 319	1258
287 652 319	1258
287 652 319	1258
287 652 319	1258
287 652 319	1258
425 639 195	1259
425 639 195	1259
425 639 195	1259
425 639 195	1259
518 418 324	1260
227 790 244	1261
227 790 244	1261
227 790 244	1261
227 790 244	1261
227 790 244	1261
133 522 607	1262
133 522 607	1262
768 439 56	1263
768 439 56	1263
768 439 56	1263
768 439 56	1263
768 439 56	1263
143 952 169	1264
143 952 169	1264
143 952 169	1264
86 850 329	1265
86 850 329	1265
86 850 329	1265
86 850 329	1265
86 850 329	1265
86 850 329	1265
86 850 329	1265
171 897 198	1266
171 897 198	1266
171 897 198	1266
33 594 640	1267
33 594 640	1267
33 594 640	1267
33 594 640	1267
33 594 640	1267
638 520 110	1268
290 598 381	1269
290 598 381	1269
290 598 381	1269
290 598 381	1269
723 470 77	1270
723 470 77	1270
305 407 559	1271
305 407 559	1271
137 689 446	1272
137 689 446	1272
137 689 446	1272
137 689 446	1272
137 689 446	1272
115 488 670	1273
629 312 333	1274
629 312 333	1274
629 312 333	1274
303 547 425	1275
303 547 425	1275
303 547 425	1275
973 265 38	1276
973 265 38	1276
725 509 43	1277
687 383 208	1278
687 383 208	1278
687 383 208	1278
687 383 208	1278
109 297 873	1279
483 371 426	1280
483 371 426	1280
483 371 426	1280
483 371 426	1280
483 371 426	1280
483 371 426	1280
153 813 315	1281
153 813 315	1281
153 813 315	1281
609 113 560	1282
609 113 560	1282
609 113 560	1282
609 113 560	1282
618 386 279	1283
688 107 489	1284
688 107 489	1284
688 107 489	1284
688 107 489	1284
435 832 18	1285
435 832 18	1285
435 832 18	1285
435 832 18	1285
436 748 102	1286
436 748 102	1286
436 748 102	1286
436 748 102	1286
436 748 102	1286
520 512 255	1287
520 512 255	1287
520 512 255	1287
520 512 255	1287
520 512 255	1287
922 7 360	1289
922 7 360	1289
249 489 552	1290
249 489 552	1290
187 589 515	1291
187 589 515	1291
187 589 515	1291
88 831 373	1292
217 195 881	1293
217 195 881	1293
217 195 881	1293
217 195 881	1293
492 719 83	1294
337 916 42	1295
337 916 42	1295
337 916 42	1295
791 484 21	1296
791 484 21	1296
791 484 21	1296
791 484 21	1296
791 484 21	1296
470 773 54	1297
470 773 54	1297
32 584 682	1298
32 584 682	1298
124 755 420	1299
124 755 420	1299
124 755 420	1299
124 755 420	1299
66 811 423	1300
66 811 423	1300
66 811 423	1300
576 309 416	1301
714 192 396	1302
714 192 396	1302
714 192 396	1302
691 179 433	1303
595 283 426	1304
595 283 426	1304
595 283 426	1304
682 433 190	1305
682 433 190	1305
682 433 190	1305
682 433 190	1305
682 433 190	1305
531 413 362	1306
531 413 362	1306
17 804 486	1307
17 804 486	1307
17 804 486	1307
578 713 17	1308
578 713 17	1308
555 264 490	1309
555 264 490	1309
730 412 168	1310
730 412 168	1310
297 94 920	1311
297 94 920	1311
557 144 611	1312
557 144 611	1312
557 144 611	1312
557 144 611	1312
399 46 868	1313
399 46 868	1313
419 771 124	1314
419 771 124	1314
419 771 124	1314
419 771 124	1314
135 843 337	1315
135 843 337	1315
331 434 551	1316
331 434 551	1316
331 434 551	1316
596 260 461	1317
596 260 461	1317
433 855 31	1319
433 855 31	1319
337 28 955	1320
337 28 955	1320
279 561 481	1321
177 870 275	1322
177 870 275	1322
177 870 275	1322
632 123 568	1323
600 77 648	1325
600 77 648	1325
520 355 451	1326
520 355 451	1326
492 495 340	1327
492 495 340	1327
570 373 385	1328
269 832 228	1329
626 148 556	1330
626 148 556	1330
626 148 556	1330
429 371 532	1332
429 371 532	1332
657 595 81	1333
657 595 81	1333
511 587 236	1334
511 587 236	1334
511 587 236	1334
717 606 13	1336
717 606 13	1336
717 606 13	1336
362 411 564	1337
362 411 564	1337
362 411 564	1337
318 954 66	1338
318 954 66	1338
318 954 66	1338
997 213 129	1339
997 213 129	1339
581 711 48	1340
65 958 318	1341
65 958 318	1341
881 79 382	1342
881 79 382	1342
774 337 232	1343
774 337 232	1343
774 337 232	1343
774 337 232	1343
774 337 232	1343
774 337 232	1343
505 491 348	1344
505 491 348	1344
505 491 348	1344
505 491 348	1344
896 205 244	1345
896 205 244	1345
896 205 244	1345
305 764 277	1346
515 354 478	1347
515 354 478	1347
515 354 478	1347
107 924 317	1348
107 924 317	1348
107 924 317	1348
107 924 317	1348
438 848 63	1349
438 848 63	1349
438 848 63	1349
426 285 639	1350
426 285 639	1350
426 285 639	1350
426 285 639	1350
426 285 639	1350
381 170 800	1351
381 170 800	1351
381 170 800	1351
381 170 800	1351
362 740 250	1352
362 740 250	1352
362 740 250	1352
362 740 250	1352
362 740 250	1352
420 97 836	1353
420 97 836	1353
420 97 836	1353
420 97 836	1353
420 97 836	1353
415 633 306	1354
415 633 306	1354
415 633 306	1354
356 335 664	1355
266 448 642	1356
266 448 642	1356
11 937 409	1357
11 937 409	1357
11 937 409	1357
11 937 409	1357
377 59 922	1358
377 59 922	1358
269 953 137	1359
17 739 604	1360
17 739 604	1360
17 739 604	1360
17 739 604	1360
17 739 604	1360
722 547 92	1361
722 547 92	1361
722 547 92	1361
722 547 92	1361
722 547 92	1361
685 630 47	1362
235 759 369	1363
235 759 369	1363
235 759 369	1363
942 388 34	1364
942 388 34	1364
942 388 34	1364
942 388 34	1364
438 44 883	1365
438 44 883	1365
438 44 883	1365
438 44 883	1365
656 229 481	1366
656 229 481	1366
656 229 481	1366
656 229 481	1366
206 377 784	1367
206 377 784	1367
206 377 784	1367
206 377 784	1367
899 242 227	1368
899 242 227	1368
884 299 186	1369
884 299 186	1369
702 167 501	1370
702 167 501	1370
702 167 501	1370
702 167 501	1370
368 56 947	1371
